Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.01,51.12,CALGARY INTL A,3031092,2020-07-12,2020,7,12,,21.1,,10.5,,15.8,,2.2,,0.0,,0.0,T,0.0,,0.0,T,,,2.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-13,2020,7,13,,19.3,,9.0,,14.2,,3.8,,0.0,,1.5,,0.0,,1.5,,,,2.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-14,2020,7,14,,23.7,,11.7,,17.7,,0.3,,0.0,,0.0,,0.0,,0.0,,,,23.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-15,2020,7,15,,23.1,,12.6,,17.9,,0.1,,0.0,,0.3,,0.0,,0.3,,,,29.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-16,2020,7,16,,27.7,,11.6,,19.7,,0.0,,1.7,,0.0,T,0.0,,0.0,T,,,36.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-17,2020,7,17,,22.1,,11.0,,16.6,,1.4,,0.0,,4.2,,0.0,,4.2,,,,1.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-18,2020,7,18,,22.1,,10.8,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,,,9.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-19,2020,7,19,,21.3,,12.6,,17.0,,1.0,,0.0,,3.7,,0.0,,3.7,,,,5.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-20,2020,7,20,,22.6,,10.8,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,,,15.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-21,2020,7,21,,25.8,,11.9,,18.9,,0.0,,0.9,,0.0,,0.0,,0.0,,,,14.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-22,2020,7,22,,23.9,,14.8,,19.4,,0.0,,1.4,,0.0,T,0.0,,0.0,T,,,35.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-23,2020,7,23,,22.3,,12.9,,17.6,,0.4,,0.0,,24.9,,0.0,,24.9,,,,3.0,,71.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-24,2020,7,24,,18.7,,9.7,,14.2,,3.8,,0.0,,4.4,,0.0,,4.4,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-07-25,2020,7,25,,20.5,,7.3,,13.9,,4.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-07-26,2020,7,26,,22.9,,9.2,,16.1,,1.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-07-27,2020,7,27,,27.2,,10.8,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,,,15.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-28,2020,7,28,,29.4,,12.9,,21.2,,0.0,,3.2,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-07-29,2020,7,29,,27.4,,17.1,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,,,34.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-30,2020,7,30,,26.7,,15.9,,21.3,,0.0,,3.3,,0.0,,0.0,,0.0,,,,11.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-07-31,2020,7,31,,27.0,,17.5,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,,,14.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-01,2020,8,1,,28.1,,15.5,,21.8,,0.0,,3.8,,1.6,,0.0,,1.6,,,,29.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-02,2020,8,2,,28.2,,14.1,,21.2,,0.0,,3.2,,0.0,,0.0,,0.0,,,,15.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-03,2020,8,3,,28.6,,15.1,,21.9,,0.0,,3.9,,0.0,T,0.0,,0.0,T,,,34.0,,72.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-04,2020,8,4,,25.6,,10.7,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,11.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-05,2020,8,5,,29.3,,12.2,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,,,14.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-06,2020,8,6,,29.2,,12.9,,21.1,,0.0,,3.1,,0.0,,0.0,,0.0,,,,23.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-07,2020,8,7,,21.3,,9.2,,15.3,,2.7,,0.0,,10.8,,0.0,,10.8,,,,34.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-08,2020,8,8,,22.6,,10.1,,16.4,,1.6,,0.0,,0.2,,0.0,,0.2,,,,2.0,,59.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-09,2020,8,9,,21.5,,5.0,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,,,33.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-10,2020,8,10,,26.5,,13.9,,20.2,,0.0,,2.2,,0.0,,0.0,,0.0,,,,29.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-11,2020,8,11,,22.5,,8.5,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,,,15.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-12,2020,8,12,,19.0,,8.7,,13.9,,4.1,,0.0,,0.0,T,0.0,,0.0,T,,,35.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-13,2020,8,13,,22.2,,6.9,,14.6,,3.4,,0.0,,0.0,,0.0,,0.0,,,,29.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-14,2020,8,14,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,28.0,,54.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-15,2020,8,15,,27.9,,11.6,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,,,6.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-16,2020,8,16,,31.1,,10.6,,20.9,,0.0,,2.9,,0.0,,0.0,,0.0,,,,16.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-17,2020,8,17,,32.7,,14.5,,23.6,,0.0,,5.6,,0.0,T,0.0,,0.0,T,,,36.0,,71.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-18,2020,8,18,,33.4,,16.0,,24.7,,0.0,,6.7,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-08-19,2020,8,19,,26.1,,14.9,,20.5,,0.0,,2.5,,0.0,,0.0,,0.0,,,,33.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-20,2020,8,20,,25.4,,15.4,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,,,35.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-21,2020,8,21,,28.0,,10.7,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,,,,36.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-22,2020,8,22,,24.6,,12.0,,18.3,,0.0,,0.3,,0.0,T,0.0,,0.0,T,,,28.0,,59.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-23,2020,8,23,,24.2,,8.4,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-08-24,2020,8,24,,29.3,,11.2,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,,,35.0,,81.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-25,2020,8,25,,23.3,,10.8,,17.1,,0.9,,0.0,,0.4,,0.0,,0.4,,,,36.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-26,2020,8,26,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-08-27,2020,8,27,,20.2,,9.0,,14.6,,3.4,,0.0,,0.0,,0.0,,0.0,,,,2.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-28,2020,8,28,,26.1,,9.0,,17.6,,0.4,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-08-29,2020,8,29,,19.8,,9.0,,14.4,,3.6,,0.0,,0.8,,0.0,,0.8,,,,34.0,,63.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-30,2020,8,30,,18.6,,6.8,,12.7,,5.3,,0.0,,1.2,,0.0,,1.2,,,,1.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-08-31,2020,8,31,,20.2,,5.8,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,28.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-01,2020,9,1,,23.7,,10.9,,17.3,,0.7,,0.0,,0.0,T,0.0,,0.0,T,,,28.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-02,2020,9,2,,19.1,,9.5,,14.3,,3.7,,0.0,,0.4,,0.0,,0.4,,,,36.0,,72.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-03,2020,9,3,,24.7,,4.6,,14.7,,3.3,,0.0,,0.0,,0.0,,0.0,,,,29.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-04,2020,9,4,,27.5,,6.4,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,19.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-05,2020,9,5,,29.1,,11.3,,20.2,,0.0,,2.2,,0.0,,0.0,,0.0,,,,3.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-06,2020,9,6,,15.6,,5.0,,10.3,,7.7,,0.0,,8.9,,0.0,,8.9,,,,4.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-07,2020,9,7,,10.9,,2.5,,6.7,,11.3,,0.0,,11.0,,0.0,,11.0,,,,2.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-08,2020,9,8,,20.4,,1.1,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,,,31.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-09,2020,9,9,,22.9,,6.0,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-09-10,2020,9,10,,25.1,,6.9,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,24.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-11,2020,9,11,,29.0,,8.3,,18.7,,0.0,,0.7,,0.0,,0.0,,0.0,,,,1.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-12,2020,9,12,,18.2,,8.8,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,,,15.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-13,2020,9,13,,15.4,,7.2,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,,,18.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-14,2020,9,14,,9.8,,6.8,,8.3,,9.7,,0.0,,0.0,T,0.0,,0.0,T,,,22.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-15,2020,9,15,,11.4,,7.1,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,,,2.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-16,2020,9,16,,19.9,,6.7,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-09-17,2020,9,17,,21.7,,5.4,,13.6,,4.4,,0.0,,0.0,,0.0,,0.0,,,,19.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-18,2020,9,18,,20.2,,6.7,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-09-19,2020,9,19,,20.1,,10.0,,15.1,,2.9,,0.0,,0.0,T,0.0,,0.0,T,,,21.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-20,2020,9,20,,19.8,,8.0,,13.9,,4.1,,0.0,,0.0,,0.0,,0.0,,,,36.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-21,2020,9,21,,21.2,,4.7,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,5.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-22,2020,9,22,,16.9,,4.6,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,,,15.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-23,2020,9,23,,22.3,,3.3,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,,,19.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-24,2020,9,24,,19.6,,9.9,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,,,29.0,,84.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-25,2020,9,25,,16.1,,6.0,,11.1,,6.9,,0.0,,0.0,,0.0,,0.0,,,,27.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-26,2020,9,26,,16.6,,6.0,,11.3,,6.7,,0.0,,0.2,,0.0,,0.2,,,,28.0,,54.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-27,2020,9,27,,16.7,,6.5,,11.6,,6.4,,0.0,,0.0,,0.0,,0.0,,,,29.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-28,2020,9,28,,22.0,,7.6,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,,,26.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-29,2020,9,29,,18.3,,8.1,,13.2,,4.8,,0.0,,0.0,,0.0,,0.0,,,,4.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-09-30,2020,9,30,,14.4,,6.2,,10.3,,7.7,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-10-01,2020,10,1,,24.2,,3.4,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-10-02,2020,10,2,,20.1,,5.8,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,34.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-03,2020,10,3,,22.6,,4.0,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-10-04,2020,10,4,,23.4,,9.2,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,,,36.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-05,2020,10,5,,23.4,,4.7,,14.1,,3.9,,0.0,,0.0,,0.0,,0.0,,,,27.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-06,2020,10,6,,18.1,,6.9,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,,,6.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-07,2020,10,7,,15.8,,5.6,,10.7,,7.3,,0.0,,0.6,,0.0,,0.6,,,,14.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-08,2020,10,8,,17.9,,4.8,,11.4,,6.6,,0.0,,0.0,T,0.0,,0.0,T,,,2.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-09,2020,10,9,,12.4,,3.3,,7.9,,10.1,,0.0,,0.0,,0.0,,0.0,,,,15.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-10,2020,10,10,,21.0,,9.9,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,,,27.0,,74.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-11,2020,10,11,,13.1,,1.4,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,,,31.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-12,2020,10,12,,5.1,,-0.3,,2.4,,15.6,,0.0,,2.1,,0.0,T,2.1,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-10-13,2020,10,13,,4.3,,-2.8,,0.8,,17.2,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,13.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-14,2020,10,14,,5.4,,-1.9,,1.8,,16.2,,0.0,,0.0,,5.5,,5.9,,4.0,,27.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-15,2020,10,15,,5.0,,-3.8,,0.6,,17.4,,0.0,,0.0,,0.0,,0.0,,,,34.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-16,2020,10,16,,3.9,,-3.8,,0.1,,17.9,,0.0,,0.0,,3.2,,1.5,,3.0,E,1.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-17,2020,10,17,,-3.3,,-8.2,,-5.8,,23.8,,0.0,,0.0,,0.4,,0.2,,4.0,,35.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-18,2020,10,18,,-6.3,,-8.8,,-7.6,,25.6,,0.0,,0.0,,0.6,,0.6,,2.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-10-19,2020,10,19,,-0.5,,-8.0,,-4.3,,22.3,,0.0,,0.0,,2.2,,1.8,,3.0,,1.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-20,2020,10,20,,1.9,,-4.6,,-1.4,,19.4,,0.0,,0.0,,0.6,,0.6,,4.0,,35.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-21,2020,10,21,,-2.6,,-9.1,,-5.9,,23.9,,0.0,,0.0,,2.6,,2.2,,4.0,,2.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-22,2020,10,22,,-8.1,,-10.0,,-9.1,,27.1,,0.0,,0.0,,2.4,,0.8,,5.0,E,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-10-23,2020,10,23,,-9.0,,-11.8,,-10.4,,28.4,,0.0,,0.0,,7.6,,4.4,,6.0,,8.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-24,2020,10,24,,-9.8,,-14.3,,-12.1,,30.1,,0.0,,0.0,,1.2,,0.4,,11.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-10-25,2020,10,25,,-0.5,,-18.4,,-9.5,,27.5,,0.0,,0.0,,0.0,,0.0,,12.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-10-26,2020,10,26,,3.4,,-3.9,,-0.3,,18.3,,0.0,,0.0,,0.0,,0.0,,10.0,,22.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-27,2020,10,27,,13.7,,2.0,,7.9,,10.1,,0.0,,0.0,,0.0,,0.0,,5.0,,27.0,,63.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-28,2020,10,28,,4.0,,0.1,,2.1,,15.9,,0.0,,0.0,,1.6,,2.0,,0.0,T,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-10-29,2020,10,29,,6.3,,-1.7,,2.3,,15.7,,0.0,,0.6,,0.0,,0.6,,,,1.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-30,2020,10,30,,13.5,,-2.3,,5.6,,12.4,,0.0,,0.0,T,0.0,,0.0,T,,,30.0,,67.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-10-31,2020,10,31,,10.1,,-3.4,,3.4,,14.6,,0.0,,0.0,,0.0,,0.0,,,,35.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-01,2020,11,1,,17.3,,-0.8,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,,,28.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-02,2020,11,2,,23.1,,5.0,,14.1,,3.9,,0.0,,0.0,,0.0,,0.0,,,,25.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-03,2020,11,3,,19.5,,5.7,,12.6,,5.4,,0.0,,0.0,,0.0,,0.0,,,,34.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-04,2020,11,4,,14.3,,3.6,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,,,28.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-05,2020,11,5,,13.6,,0.7,,7.2,,10.8,,0.0,,2.0,,0.0,,2.0,,,,19.0,,54.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-06,2020,11,6,,4.1,,-2.3,,0.9,,17.1,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,14.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-07,2020,11,7,,0.8,,-8.2,,-3.7,,21.7,,0.0,,0.7,,2.0,,2.0,,0.0,T,35.0,,87.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-08,2020,11,8,,-7.2,,-10.7,,-9.0,,27.0,,0.0,,0.0,,0.6,,0.6,,2.0,,34.0,,78.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-09,2020,11,9,,3.2,,-13.7,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,,1.0,,30.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-10,2020,11,10,,2.7,,-6.3,,-1.8,,19.8,,0.0,,0.0,,11.0,,9.7,,1.0,,35.0,,59.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-11,2020,11,11,,-6.3,,-12.8,,-9.6,,27.6,,0.0,,0.0,,0.2,,0.2,,10.0,,36.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-12,2020,11,12,,3.3,,-13.4,,-5.1,,23.1,,0.0,,0.0,,0.0,,0.0,,,,27.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-13,2020,11,13,,1.8,,-7.7,,-3.0,,21.0,,0.0,,0.0,,0.0,,0.0,,4.0,,34.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-14,2020,11,14,,1.8,,-7.3,,-2.8,,20.8,,0.0,,0.0,,0.4,,0.2,,4.0,,27.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-15,2020,11,15,,6.6,,-10.2,,-1.8,,19.8,,0.0,,0.0,,0.0,,0.0,,5.0,,28.0,,63.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-16,2020,11,16,,5.3,,-5.7,,-0.2,,18.2,,0.0,,0.0,,0.0,,0.0,,3.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-11-17,2020,11,17,,9.4,,-4.9,,2.3,,15.7,,0.0,,0.0,,0.4,,0.4,,3.0,,19.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-18,2020,11,18,,4.5,,-8.4,,-2.0,,20.0,,0.0,,0.0,,0.8,,0.8,,1.0,,2.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-19,2020,11,19,,-8.1,,-12.0,,-10.1,,28.1,,0.0,,0.0,,2.8,,2.0,,6.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-11-20,2020,11,20,,2.1,,-13.4,,-5.7,,23.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-11-21,2020,11,21,,5.4,,-5.5,,-0.1,,18.1,,0.0,,0.0,,0.0,,0.0,,5.0,,29.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-22,2020,11,22,,2.1,,-11.4,,-4.7,,22.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-11-23,2020,11,23,,1.8,,-7.2,,-2.7,,20.7,,0.0,,0.0,,0.0,,0.0,,2.0,,35.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-24,2020,11,24,,8.7,,-9.7,,-0.5,,18.5,,0.0,,,M,,M,0.0,,0.0,T,29.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-25,2020,11,25,,3.4,,-5.8,,-1.2,,19.2,,0.0,,,M,,M,0.0,,0.0,T,36.0,,45.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-26,2020,11,26,,7.1,,-5.9,,0.6,,17.4,,0.0,,,M,,M,0.0,,,,26.0,,54.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-27,2020,11,27,,10.9,,-0.5,,5.2,,12.8,,0.0,,,M,,M,0.0,,,,28.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-28,2020,11,28,,9.9,,-7.6,,1.2,,16.8,,0.0,,,M,,M,0.0,,,,29.0,,63.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-29,2020,11,29,,8.9,,-9.3,,-0.2,,18.2,,0.0,,,M,,M,0.0,,,,27.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-11-30,2020,11,30,,7.2,,-2.9,,2.2,,15.8,,0.0,,,M,,M,0.0,,0.0,T,27.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-01,2020,12,1,,3.0,,-6.1,,-1.6,,19.6,,0.0,,,M,,M,0.0,,0.0,T,33.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-02,2020,12,2,,9.2,,-4.8,,2.2,,15.8,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-12-03,2020,12,3,,16.1,,-4.4,,5.9,,12.1,,0.0,,,M,,M,0.0,,,,29.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-04,2020,12,4,,12.4,,-0.4,,6.0,,12.0,,0.0,,,M,,M,0.0,,2.0,,30.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-05,2020,12,5,,13.1,,-4.4,,4.4,,13.6,,0.0,,,M,,M,0.0,,0.0,T,28.0,,45.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-06,2020,12,6,,14.4,,-3.9,,5.3,,12.7,,0.0,,,M,,M,0.0,,,,28.0,,54.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-07,2020,12,7,,14.2,,2.1,,8.2,,9.8,,0.0,,,M,,M,0.0,,,,29.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-08,2020,12,8,,12.9,,-1.7,,5.6,,12.4,,0.0,,,M,,M,0.0,T,0.0,T,32.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-09,2020,12,9,,2.7,,-9.4,,-3.4,,21.4,,0.0,,0.0,,5.5,,7.1,,3.0,,4.0,,32.0,
